net,val_accs,aa_apgd-ce@Linf_eps-0.1,aa_apgd-ce@Linf_eps-0.5,aa_apgd-ce@Linf_eps-1.0,aa_apgd-ce@Linf_eps-2.0,aa_apgd-ce@Linf_eps-3.0,aa_apgd-ce@Linf_eps-4.0,aa_apgd-ce@Linf_eps-8.0,aa_square@Linf_eps-0.1,aa_square@Linf_eps-0.5,aa_square@Linf_eps-1.0,aa_square@Linf_eps-2.0,aa_square@Linf_eps-3.0,aa_square@Linf_eps-4.0,aa_square@Linf_eps-8.0,fgsm@Linf_eps-0.1,fgsm@Linf_eps-0.5,fgsm@Linf_eps-1.0,fgsm@Linf_eps-2.0,fgsm@Linf_eps-3.0,fgsm@Linf_eps-4.0,fgsm@Linf_eps-5.0,fgsm@Linf_eps-6.0,fgsm@Linf_eps-7.0,fgsm@Linf_eps-8.0,fgsm@Linf_eps-255.0,pgd@Linf_eps-0.1,pgd@Linf_eps-0.5,pgd@Linf_eps-1.0,pgd@Linf_eps-2.0,pgd@Linf_eps-3.0,pgd@Linf_eps-4.0,pgd@Linf_eps-8.0
"(1, 2, 1, 1, 2, 2)",87.56,85.3,49.1,15.2,1.0999999999999999,0.2,0.2,0.0,89.1,77.2,59.699999999999996,29.5,13.600000000000001,6.6000000000000005,0.5,85.8,66.8,54.6,46.300000000000004,42.699999999999996,40.6,39.2,38.0,36.4,34.8,9.9,86.2,60.099999999999994,35.199999999999996,12.0,3.9,1.5,0.3
"(2, 3, 1, 3, 4, 0)",88.82,87.1,49.5,14.499999999999998,1.2,0.2,0.0,0.0,90.7,80.2,63.0,32.7,16.3,8.6,1.2,87.6,67.9,55.300000000000004,47.8,45.0,43.2,41.3,39.2,37.1,34.5,9.9,87.8,61.6,34.4,11.799999999999999,4.8,2.1999999999999997,0.1
"(0, 2, 1, 3, 0, 4)",87.61,86.4,56.39999999999999,19.1,0.6,0.0,0.0,0.0,89.2,79.0,62.2,30.2,12.0,4.7,0.3,86.5,65.4,46.2,29.599999999999998,23.599999999999998,21.2,20.1,19.6,19.1,18.7,10.0,87.0,63.6,34.1,7.3999999999999995,1.3,0.1,0.0
"(2, 4, 4, 1, 1, 3)",75.57,80.5,69.5,52.800000000000004,22.5,6.3,1.5,0.0,81.2,75.3,64.7,42.9,24.6,12.7,0.8999999999999999,80.5,70.5,57.699999999999996,37.1,24.099999999999998,16.400000000000002,11.899999999999999,9.2,7.9,7.1,9.3,80.7,71.5,57.99999999999999,32.5,15.1,6.1,0.1
"(3, 0, 0, 1, 3, 3)",87.14,84.6,48.5,12.8,0.2,0.0,0.0,0.0,87.9,77.7,60.5,29.5,11.4,3.9,0.2,85.0,61.1,39.5,20.9,14.799999999999999,12.0,10.7,10.0,9.700000000000001,9.5,10.0,85.3,57.49999999999999,25.3,2.4,0.2,0.0,0.0
"(2, 0, 2, 2, 1, 2)",89.46,89.2,55.50000000000001,18.7,1.4000000000000001,0.2,0.0,0.0,92.10000000000001,82.6,67.5,38.6,20.3,10.100000000000001,0.8,89.60000000000001,73.9,65.8,59.199999999999996,55.300000000000004,52.400000000000006,49.9,47.4,45.0,42.6,9.9,89.9,67.10000000000001,44.4,16.7,6.2,2.4,0.1
"(1, 1, 4, 0, 2, 3)",71.25,73.2,61.5,45.7,19.0,6.0,1.6,0.0,74.6,67.30000000000001,56.00000000000001,33.5,17.2,8.4,1.0999999999999999,73.1,62.3,49.1,28.599999999999998,16.1,9.5,6.3,4.5,3.5000000000000004,2.9000000000000004,10.4,73.4,63.6,50.2,26.6,11.799999999999999,4.7,0.1
"(3, 1, 0, 3, 2, 3)",89.84,87.3,47.599999999999994,10.8,0.2,0.0,0.0,0.0,90.9,80.9,62.7,29.299999999999997,12.0,4.5,0.1,87.7,67.0,49.8,36.0,30.4,27.0,24.8,23.200000000000003,21.7,20.1,9.2,88.0,59.9,26.700000000000003,3.9,0.5,0.1,0.0
"(1, 1, 3, 3, 4, 3)",85.54,82.89999999999999,47.599999999999994,11.700000000000001,0.2,0.0,0.0,0.0,86.4,75.2,57.4,25.8,8.5,2.4,0.2,83.2,59.199999999999996,36.5,16.8,10.8,8.6,7.6,6.9,6.800000000000001,6.7,10.2,83.7,56.39999999999999,24.2,1.7999999999999998,0.1,0.0,0.0
"(2, 3, 2, 3, 4, 2)",89.93,88.1,50.0,15.8,1.0,0.1,0.0,0.0,91.4,81.0,64.7,35.0,18.099999999999998,8.9,0.7000000000000001,88.7,72.5,65.0,59.199999999999996,56.39999999999999,53.800000000000004,51.300000000000004,48.4,45.1,41.9,10.8,88.9,64.0,39.5,15.0,5.8999999999999995,2.1,0.1
"(1, 4, 2, 0, 0, 3)",88.48,86.7,48.699999999999996,12.3,0.7000000000000001,0.0,0.0,0.0,90.3,79.80000000000001,63.3,31.0,13.900000000000002,6.2,0.6,87.2,65.5,50.5,38.800000000000004,34.699999999999996,32.800000000000004,31.2,29.5,28.000000000000004,26.400000000000002,10.0,87.6,59.9,30.0,7.7,2.5,1.0,0.0
"(0, 0, 0, 1, 3, 3)",86.4,83.3,46.6,11.0,0.2,0.0,0.0,0.0,87.2,76.2,58.199999999999996,26.6,9.4,3.0,0.3,83.7,58.599999999999994,35.5,16.400000000000002,10.8,8.4,7.5,6.800000000000001,6.4,6.1,9.2,84.2,55.800000000000004,23.3,2.0,0.2,0.0,0.0
"(0, 3, 1, 4, 0, 0)",82.39,82.6,55.2,20.0,0.6,0.0,0.0,0.0,85.7,76.8,63.5,34.9,15.1,5.4,0.4,82.89999999999999,61.7,39.2,16.5,8.7,5.7,4.5,4.3,4.2,4.3,10.100000000000001,83.39999999999999,61.1,32.0,4.2,0.4,0.0,0.0
"(4, 0, 0, 0, 1, 1)",84.14,81.8,51.4,16.900000000000002,0.4,0.0,0.0,0.0,84.7,74.3,57.599999999999994,26.900000000000002,9.4,3.0,0.2,81.89999999999999,57.699999999999996,31.5,8.6,3.0,1.4000000000000001,1.0,0.8,0.8,0.8,10.0,82.39999999999999,57.99999999999999,27.400000000000002,2.6,0.1,0.0,0.0
"(4, 2, 2, 4, 2, 1)",88.84,87.0,49.6,13.900000000000002,1.2,0.2,0.1,0.0,90.5,80.0,62.4,30.4,13.8,6.6000000000000005,0.8,87.5,66.4,52.900000000000006,43.3,40.2,38.7,37.5,36.0,34.5,32.6,10.6,87.9,60.9,33.7,11.899999999999999,4.2,1.6,0.1
"(4, 3, 0, 1, 4, 1)",76.82,75.8,59.599999999999994,37.0,7.3999999999999995,0.8999999999999999,0.0,0.0,78.60000000000001,74.6,67.30000000000001,49.9,33.0,21.099999999999998,4.2,75.8,61.4,44.1,20.4,9.2,4.7,2.5,1.5,1.2,1.0,10.0,76.1,62.5,43.9,15.299999999999999,3.5000000000000004,0.7000000000000001,0.0
"(2, 4, 1, 0, 2, 1)",87.15,85.6,51.2,17.1,1.0999999999999999,0.1,0.0,0.0,89.2,79.10000000000001,62.7,32.4,14.899999999999999,7.3,0.8,86.0,66.60000000000001,52.5,40.5,35.6,33.1,31.1,29.4,27.400000000000002,25.8,9.8,86.4,61.6,34.8,10.5,3.5000000000000004,1.2,0.0
"(3, 4, 3, 3, 2, 2)",89.19,88.7,53.800000000000004,16.8,1.2,0.1,0.0,0.0,91.8,82.0,65.4,34.9,17.4,8.3,0.3,89.1,70.8,59.199999999999996,51.2,48.199999999999996,46.1,43.8,41.3,38.7,35.4,11.5,89.5,64.8,38.9,13.900000000000002,5.2,2.1,0.1
"(2, 4, 3, 3, 1, 0)",88.8,87.8,53.400000000000006,16.1,1.0,0.1,0.0,0.0,90.7,81.6,65.9,36.1,17.0,8.3,0.7000000000000001,88.0,68.89999999999999,54.6,43.0,38.800000000000004,36.8,35.099999999999994,33.4,31.7,29.5,10.0,88.4,63.5,34.9,8.6,2.3,0.8,0.0
"(4, 0, 0, 4, 4, 4)",36.47,51.1,45.9,39.2,26.3,16.400000000000002,9.3,0.6,51.0,46.300000000000004,40.1,28.799999999999997,20.3,13.700000000000001,2.3,51.0,45.9,39.6,28.000000000000004,19.6,13.5,9.2,6.6000000000000005,4.6,3.2,9.9,51.1,46.800000000000004,40.8,29.5,20.4,13.600000000000001,2.0
"(4, 3, 4, 4, 0, 3)",83.06,82.69999999999999,53.7,20.0,0.6,0.0,0.0,0.0,85.7,76.1,61.8,32.4,14.000000000000002,5.2,0.5,82.89999999999999,61.0,37.8,16.400000000000002,9.4,6.7,5.6000000000000005,5.3,5.4,5.4,8.1,83.39999999999999,60.699999999999996,31.7,4.3999999999999995,0.3,0.0,0.0
"(4, 4, 2, 1, 2, 3)",88.26,86.2,50.4,13.8,0.8,0.0,0.0,0.0,89.7,79.60000000000001,62.6,30.599999999999998,13.100000000000001,5.5,0.3,86.7,67.0,53.300000000000004,43.1,39.800000000000004,37.6,36.199999999999996,34.4,32.9,31.3,9.9,87.0,61.199999999999996,33.4,9.4,2.9000000000000004,0.8,0.0
"(0, 0, 0, 4, 3, 0)",74.72,74.7,50.3,19.7,0.7000000000000001,0.0,0.0,0.0,78.5,71.8,60.8,36.4,18.3,8.9,1.7000000000000002,74.8,54.2,31.7,9.700000000000001,3.9,2.1,1.6,1.2,1.2,1.2,10.0,75.3,55.1,28.799999999999997,3.8,0.2,0.0,0.0
"(2, 3, 3, 2, 2, 3)",89.99,89.5,58.099999999999994,20.4,1.6,0.1,0.0,0.0,92.0,83.6,68.7,39.900000000000006,21.0,10.6,0.7000000000000001,89.7,74.1,65.0,57.099999999999994,53.6,51.1,49.2,47.099999999999994,44.9,42.4,10.100000000000001,90.0,68.60000000000001,44.9,17.5,6.5,2.5,0.1
"(2, 3, 1, 2, 0, 2)",89.43,88.1,53.0,20.0,2.5,0.4,0.1,0.0,91.60000000000001,82.0,66.3,38.4,21.5,12.1,1.5,88.6,73.0,66.3,62.2,59.9,57.99999999999999,55.400000000000006,52.7,49.6,46.300000000000004,9.6,89.0,65.9,45.9,22.0,10.5,5.1,0.4
"(3, 1, 2, 2, 1, 2)",89.88,88.4,52.6,17.299999999999997,1.7000000000000002,0.2,0.0,0.0,91.60000000000001,81.8,66.9,37.2,19.5,10.299999999999999,1.0999999999999999,88.8,72.3,62.9,55.900000000000006,53.400000000000006,51.2,49.5,47.4,45.5,43.0,9.700000000000001,89.1,65.0,40.2,16.3,6.7,2.9000000000000004,0.1
"(3, 0, 0, 4, 4, 0)",82.41,80.7,46.400000000000006,12.1,0.1,0.0,0.0,0.0,84.3,74.1,57.199999999999996,26.400000000000002,9.3,3.1,0.3,80.9,54.2,28.799999999999997,8.799999999999999,4.7,3.5000000000000004,2.9000000000000004,2.6,2.6,2.5,10.0,81.5,53.900000000000006,22.1,1.5,0.1,0.0,0.0
"(4, 0, 3, 0, 4, 2)",86.23,85.1,52.800000000000004,17.2,1.5,0.1,0.0,0.0,87.9,78.4,62.7,32.4,14.6,6.6000000000000005,0.6,85.39999999999999,62.1,42.9,27.400000000000002,22.8,21.3,20.4,19.7,19.3,18.2,9.4,85.7,60.4,30.7,7.199999999999999,2.1999999999999997,0.5,0.0
"(4, 0, 1, 0, 2, 1)",80.21,80.60000000000001,54.900000000000006,25.0,2.7,0.2,0.0,0.0,82.6,69.6,49.0,19.1,6.800000000000001,2.4,0.3,80.80000000000001,61.7,44.1,27.0,19.900000000000002,16.400000000000002,14.499999999999998,13.600000000000001,13.200000000000001,12.7,10.8,81.3,60.699999999999996,35.6,9.2,1.7000000000000002,0.5,0.0
"(0, 4, 1, 1, 0, 3)",85.62,83.1,51.5,15.5,0.3,0.0,0.0,0.0,86.2,77.4,63.7,34.5,14.299999999999999,5.4,0.4,83.3,60.3,38.2,18.8,12.3,9.700000000000001,8.9,8.4,8.200000000000001,7.7,10.0,83.7,59.0,28.199999999999996,3.3000000000000003,0.2,0.0,0.0
"(2, 4, 4, 4, 1, 4)",80.65,81.2,62.4,34.599999999999994,4.8,0.3,0.0,0.0,83.2,76.8,65.9,41.9,22.8,10.8,1.0,81.2,65.7,46.1,21.8,11.0,6.4,4.3,3.2,2.8000000000000003,2.6,9.9,81.6,66.3,43.9,12.4,2.4,0.2,0.0
"(3, 2, 3, 4, 0, 3)",89.02,87.2,51.2,13.8,0.6,0.0,0.0,0.0,90.8,80.2,63.6,32.5,14.899999999999999,6.800000000000001,0.3,87.7,68.5,55.60000000000001,46.2,42.6,40.6,39.300000000000004,37.7,36.1,34.599999999999994,9.9,88.1,62.4,33.300000000000004,9.0,2.6,0.8,0.0
"(4, 0, 4, 2, 1, 4)",77.3,79.0,66.9,48.9,17.599999999999998,4.2,0.4,0.0,80.2,72.39999999999999,60.6,36.0,18.0,8.4,0.4,79.10000000000001,67.9,53.400000000000006,29.7,16.1,8.7,4.8,3.1,2.1,1.5,9.6,79.4,69.1,54.300000000000004,26.8,10.4,3.1,0.0
"(4, 3, 4, 3, 4, 4)",77.92,78.7,55.800000000000004,25.900000000000002,2.1,0.0,0.0,0.0,81.3,74.3,62.9,38.2,19.6,9.1,0.6,78.8,60.4,41.0,20.0,12.0,7.7,5.800000000000001,4.8,4.2,4.1000000000000005,10.0,79.2,60.6,35.8,7.6,0.8,0.1,0.0
"(0, 4, 4, 1, 2, 4)",83.09,80.9,42.4,8.6,0.1,0.0,0.0,0.0,84.8,74.1,56.89999999999999,25.5,9.6,3.5000000000000004,0.5,81.2,52.6,26.900000000000002,9.1,5.5,4.6,4.3999999999999995,4.5,4.8,4.9,9.5,81.8,51.2,18.6,1.0,0.0,0.0,0.0
"(0, 1, 2, 4, 1, 2)",88.71,86.6,50.9,15.7,1.2,0.2,0.0,0.0,90.0,79.3,64.0,32.4,15.2,7.199999999999999,1.0,87.0,66.7,52.900000000000006,43.2,40.0,37.7,36.1,34.699999999999996,33.0,31.5,10.0,87.4,61.8,34.8,12.2,5.0,2.1,0.2
"(1, 4, 2, 3, 0, 4)",86.3,84.39999999999999,46.7,13.200000000000001,0.8,0.0,0.0,0.0,88.4,77.5,60.9,30.0,14.000000000000002,6.6000000000000005,0.8,84.8,61.199999999999996,42.8,30.0,26.400000000000002,25.3,24.4,24.099999999999998,23.400000000000002,22.7,10.4,85.3,56.8,26.900000000000002,6.2,1.7000000000000002,0.4,0.0
"(4, 0, 0, 3, 1, 2)",89.21,87.0,48.199999999999996,12.5,0.4,0.0,0.0,0.0,90.0,79.9,61.7,31.5,15.0,6.3,0.3,87.4,67.5,54.7,46.2,43.4,41.6,40.400000000000006,38.7,37.0,34.300000000000004,10.0,87.9,60.4,33.1,8.7,2.3,0.6,0.0
"(3, 1, 1, 1, 2, 2)",87.27,84.0,43.6,10.6,0.3,0.0,0.0,0.0,88.8,76.4,58.099999999999994,28.599999999999998,13.0,6.0,0.7000000000000001,84.8,63.7,50.9,42.9,40.1,38.5,37.0,35.099999999999994,32.800000000000004,30.3,9.5,85.2,56.00000000000001,28.7,7.199999999999999,1.7999999999999998,0.6,0.0
"(1, 1, 0, 2, 3, 0)",84.3,81.69999999999999,50.6,15.9,0.3,0.0,0.0,0.0,84.6,74.4,56.99999999999999,26.3,9.4,2.9000000000000004,0.2,81.89999999999999,57.199999999999996,31.7,9.8,3.4000000000000004,1.7000000000000002,1.2,1.0,0.8,0.8999999999999999,9.9,82.39999999999999,57.199999999999996,25.8,2.3,0.1,0.0,0.0
"(2, 4, 1, 3, 2, 2)",88.29,86.6,47.5,15.9,1.3,0.3,0.0,0.0,90.5,78.9,60.5,31.8,17.0,9.3,0.8999999999999999,87.2,67.9,59.099999999999994,52.900000000000006,50.5,48.5,46.1,44.0,41.099999999999994,38.1,10.299999999999999,87.6,59.9,37.2,15.9,6.6000000000000005,3.0,0.3
"(0, 3, 2, 1, 2, 1)",88.6,86.9,50.8,13.200000000000001,0.6,0.0,0.0,0.0,90.2,80.10000000000001,64.1,32.1,14.2,6.6000000000000005,0.5,87.3,67.0,51.800000000000004,39.900000000000006,35.3,32.1,30.2,28.599999999999998,26.900000000000002,25.6,10.4,87.6,61.5,31.900000000000002,7.8,2.1999999999999997,0.7000000000000001,0.0
"(1, 4, 3, 0, 1, 1)",85.6,82.19999999999999,46.1,11.3,0.2,0.0,0.0,0.0,85.9,74.8,56.99999999999999,26.200000000000003,9.3,3.2,0.3,82.6,57.9,36.4,18.2,12.2,9.6,8.4,7.8,7.7,7.5,9.9,83.1,55.300000000000004,23.400000000000002,2.1,0.1,0.0,0.0
"(3, 3, 3, 3, 0, 3)",86.06,83.3,43.8,9.8,0.1,0.0,0.0,0.0,87.2,76.0,57.99999999999999,26.1,9.2,2.9000000000000004,0.3,83.8,59.4,37.1,20.1,13.8,11.200000000000001,9.8,8.799999999999999,8.200000000000001,8.0,10.0,84.3,54.6,22.2,1.7000000000000002,0.1,0.0,0.0
"(3, 4, 2, 0, 3, 0)",87.5,87.0,49.8,12.5,0.4,0.0,0.0,0.0,90.3,79.7,62.7,30.9,12.9,5.3,0.2,87.3,65.3,49.6,37.8,33.800000000000004,31.6,30.3,28.999999999999996,27.900000000000002,26.700000000000003,10.0,87.7,60.199999999999996,30.0,6.6000000000000005,1.3,0.4,0.0
"(0, 3, 0, 3, 4, 3)",85.59,82.5,49.2,15.1,0.4,0.0,0.0,0.0,85.6,74.1,56.00000000000001,25.4,8.799999999999999,2.4,0.0,82.8,58.599999999999994,35.699999999999996,16.3,10.100000000000001,7.7,6.6000000000000005,5.7,5.4,5.2,10.0,83.1,57.099999999999994,25.900000000000002,2.9000000000000004,0.2,0.0,0.0
"(1, 0, 0, 1, 4, 3)",86.47,84.0,47.3,11.4,0.2,0.0,0.0,0.0,87.6,76.2,58.099999999999994,26.200000000000003,9.4,2.8000000000000003,0.3,84.39999999999999,58.4,35.0,15.6,10.299999999999999,7.9,7.000000000000001,6.2,6.0,5.6000000000000005,11.5,84.89999999999999,56.00000000000001,23.3,1.9,0.1,0.0,0.0
"(0, 4, 3, 0, 3, 4)",80.44,80.2,51.300000000000004,17.7,0.4,0.0,0.0,0.0,83.39999999999999,74.9,61.199999999999996,32.5,14.2,5.800000000000001,0.8,80.4,57.599999999999994,34.5,14.099999999999998,7.6,5.3,4.2,3.9,3.8,4.0,10.0,80.9,57.699999999999996,28.499999999999996,3.4000000000000004,0.2,0.0,0.0
"(3, 2, 4, 2, 4, 0)",87.78,86.9,53.2,17.2,2.0,0.2,0.0,0.0,90.0,80.5,65.4,33.5,16.5,8.3,1.2,87.1,68.0,54.0,44.3,41.099999999999994,39.800000000000004,38.7,37.9,36.5,35.099999999999994,10.7,87.6,63.2,34.8,12.1,5.1,2.0,0.1
"(0, 2, 4, 4, 1, 1)",71.14,72.5,59.9,41.8,14.7,4.0,0.8999999999999999,0.0,74.0,65.60000000000001,53.1,28.999999999999996,13.4,6.2,0.7000000000000001,72.5,60.8,45.9,25.0,13.100000000000001,8.0,4.9,3.5999999999999996,3.0,2.5,9.8,72.8,62.0,46.7,22.400000000000002,9.2,3.0,0.0
"(0, 2, 1, 2, 2, 2)",89.38,88.5,54.400000000000006,18.4,1.0999999999999999,0.0,0.0,0.0,91.7,82.39999999999999,68.10000000000001,38.4,19.7,9.4,0.7000000000000001,89.0,73.0,63.9,57.099999999999994,53.7,51.0,48.5,45.9,42.9,40.2,10.100000000000001,89.3,66.3,42.199999999999996,15.8,5.3,1.7999999999999998,0.1
"(2, 1, 1, 2, 3, 2)",87.56,86.0,47.8,16.6,2.1,0.2,0.1,0.0,89.9,79.2,63.1,34.4,19.5,11.600000000000001,2.1999999999999997,86.6,68.7,59.699999999999996,53.400000000000006,51.0,48.699999999999996,46.800000000000004,44.4,41.8,38.800000000000004,10.7,86.9,60.9,38.0,16.7,8.0,3.6999999999999997,0.4
"(2, 4, 0, 2, 3, 2)",90.6,89.1,52.6,16.3,1.0,0.0,0.0,0.0,92.30000000000001,83.0,66.5,37.6,19.1,9.3,0.5,89.60000000000001,73.9,65.2,58.3,54.800000000000004,51.7,48.1,45.2,41.8,38.4,10.0,89.8,66.0,40.699999999999996,13.0,3.4000000000000004,1.0,0.0
"(0, 1, 4, 3, 0, 1)",78.11,77.5,64.0,44.6,14.099999999999998,2.5,0.4,0.0,79.5,73.0,62.9,40.6,22.6,11.5,1.7999999999999998,77.5,65.0,49.7,25.3,12.1,5.6000000000000005,2.8000000000000003,1.6,1.0,0.6,8.5,77.7,65.9,50.5,22.7,7.6,1.7999999999999998,0.0
"(0, 4, 4, 4, 3, 1)",85.55,83.3,53.6,17.8,0.5,0.0,0.0,0.0,86.4,75.8,59.099999999999994,27.700000000000003,9.9,3.0,0.1,83.6,61.8,40.699999999999996,21.2,14.7,12.3,11.5,11.1,10.6,10.6,10.0,84.0,60.5,30.9,4.3,0.4,0.1,0.0
"(3, 0, 4, 4, 2, 2)",88.13,86.4,50.9,14.7,0.8999999999999999,0.1,0.0,0.0,89.3,79.60000000000001,63.1,33.5,16.7,8.9,1.2,86.6,65.8,50.8,40.0,36.3,34.2,33.2,32.300000000000004,31.0,29.4,10.2,87.0,60.8,32.4,9.0,2.5,0.8999999999999999,0.0
"(0, 0, 1, 2, 2, 3)",89.48,87.7,53.900000000000006,16.5,1.0,0.0,0.0,0.0,90.7,81.0,63.800000000000004,33.800000000000004,16.7,8.4,0.6,88.0,69.19999999999999,55.900000000000006,46.5,42.8,40.6,39.2,37.4,35.4,33.6,10.5,88.5,63.9,36.8,11.799999999999999,3.5999999999999996,1.2,0.0
"(3, 0, 1, 2, 3, 3)",88.0,85.8,44.9,9.1,0.1,0.0,0.0,0.0,89.7,78.4,60.0,26.8,10.5,3.5999999999999996,0.1,86.5,64.3,47.099999999999994,34.699999999999996,30.4,28.199999999999996,26.3,24.5,22.900000000000002,21.2,10.100000000000001,86.8,57.4,24.8,3.5999999999999996,0.6,0.2,0.0
"(2, 0, 4, 4, 1, 0)",83.03,82.8,59.3,27.0,2.1999999999999997,0.0,0.0,0.0,85.0,76.4,62.4,33.300000000000004,15.5,6.0,0.5,83.1,63.7,40.699999999999996,16.2,6.9,3.9,2.6,2.1999999999999997,2.0,1.9,9.8,83.39999999999999,64.2,37.3,7.6,1.0,0.1,0.0
"(0, 3, 4, 0, 1, 0)",82.33,82.6,55.2,20.0,0.6,0.0,0.0,0.0,85.7,76.8,63.5,34.9,15.1,5.4,0.4,82.89999999999999,61.7,39.2,16.5,8.7,5.7,4.5,4.3,4.2,4.3,10.100000000000001,83.39999999999999,61.1,32.0,4.2,0.4,0.0,0.0
"(0, 1, 4, 2, 4, 2)",85.59,83.7,42.5,7.7,0.1,0.0,0.0,0.0,87.9,77.2,59.3,25.1,8.7,3.0,0.4,84.0,54.2,27.800000000000004,11.4,7.3999999999999995,6.4,6.4,6.800000000000001,7.199999999999999,7.3999999999999995,10.0,84.6,52.1,16.8,1.2,0.1,0.0,0.0
"(4, 3, 1, 2, 3, 1)",75.03,77.9,67.4,50.4,22.2,7.000000000000001,1.5,0.0,79.2,72.0,61.3,39.5,22.0,11.3,0.5,77.9,68.60000000000001,55.2,36.1,24.2,17.0,12.5,9.6,7.9,6.9,10.4,78.2,69.5,55.60000000000001,31.900000000000002,15.6,6.7,0.1
"(1, 1, 2, 1, 1, 3)",88.48,86.4,48.8,12.5,0.4,0.0,0.0,0.0,90.0,79.60000000000001,62.9,30.5,13.200000000000001,6.2,0.4,86.8,66.2,50.8,39.2,35.199999999999996,33.1,31.6,30.0,28.499999999999996,27.0,10.100000000000001,87.2,60.699999999999996,30.5,6.9,1.9,0.5,0.0
"(3, 1, 1, 4, 2, 3)",86.03,84.6,44.0,9.8,0.4,0.0,0.0,0.0,88.7,76.4,56.699999999999996,25.7,10.299999999999999,3.9,0.2,85.2,63.1,49.4,38.7,35.4,33.5,31.4,29.299999999999997,27.3,25.2,10.2,85.5,55.800000000000004,26.1,5.7,1.5,0.4,0.0
"(1, 1, 4, 4, 4, 3)",71.61,73.2,61.5,45.7,19.0,6.0,1.6,0.0,74.6,67.30000000000001,56.00000000000001,33.5,17.2,8.4,1.0999999999999999,73.1,62.3,49.1,28.599999999999998,16.1,9.5,6.3,4.5,3.5000000000000004,2.9000000000000004,10.4,73.4,63.6,50.2,26.6,11.799999999999999,4.7,0.1
"(0, 0, 0, 0, 0, 3)",84.27,82.19999999999999,47.9,12.6,0.1,0.0,0.0,0.0,85.39999999999999,72.89999999999999,54.900000000000006,24.4,7.8,2.0,0.0,82.5,57.099999999999994,33.0,12.2,6.3,4.2,3.4000000000000004,3.0,2.9000000000000004,2.8000000000000003,10.0,83.0,56.10000000000001,24.7,2.0,0.1,0.0,0.0
"(0, 3, 0, 2, 1, 1)",83.85,81.8,51.4,16.900000000000002,0.4,0.0,0.0,0.0,84.7,74.3,57.599999999999994,26.900000000000002,9.4,3.0,0.2,81.89999999999999,57.699999999999996,31.5,8.6,3.0,1.4000000000000001,1.0,0.8,0.8,0.8,10.0,82.39999999999999,57.99999999999999,27.400000000000002,2.6,0.1,0.0,0.0
"(1, 0, 0, 0, 1, 1)",83.84,81.8,51.4,16.900000000000002,0.4,0.0,0.0,0.0,84.7,74.3,57.599999999999994,26.900000000000002,9.4,3.0,0.2,81.89999999999999,57.699999999999996,31.5,8.6,3.0,1.4000000000000001,1.0,0.8,0.8,0.8,10.0,82.39999999999999,57.99999999999999,27.400000000000002,2.6,0.1,0.0,0.0
"(0, 4, 1, 0, 1, 1)",10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
"(1, 3, 4, 0, 1, 2)",87.55,85.6,47.599999999999994,11.899999999999999,0.8,0.1,0.0,0.0,89.2,78.8,62.1,30.7,14.000000000000002,6.7,0.6,86.0,64.9,49.1,36.9,32.4,30.2,28.4,26.6,24.9,22.900000000000002,10.6,86.2,58.8,27.700000000000003,5.800000000000001,1.7000000000000002,0.4,0.0
"(0, 0, 3, 3, 0, 0)",83.36,81.8,48.4,12.8,0.1,0.0,0.0,0.0,85.1,74.7,57.699999999999996,26.900000000000002,9.6,3.0,0.3,82.19999999999999,57.699999999999996,33.7,13.200000000000001,7.1,4.7,3.8,3.1,3.0,3.0,9.6,82.8,56.49999999999999,24.8,1.9,0.0,0.0,0.0
"(2, 0, 1, 4, 1, 2)",88.4,86.6,50.6,14.799999999999999,1.0,0.1,0.0,0.0,90.4,79.60000000000001,64.2,31.900000000000002,15.1,7.3,1.0,87.1,68.0,55.900000000000006,47.099999999999994,43.3,41.0,39.300000000000004,37.7,36.3,34.699999999999996,9.700000000000001,87.5,62.1,34.8,11.4,4.0,1.6,0.0
"(4, 1, 0, 4, 4, 1)",77.46,75.8,59.599999999999994,37.0,7.3999999999999995,0.8999999999999999,0.0,0.0,78.60000000000001,74.6,67.30000000000001,49.9,33.0,21.099999999999998,4.2,75.8,61.4,44.1,20.4,9.2,4.7,2.5,1.5,1.2,1.0,10.0,76.1,62.5,43.9,15.299999999999999,3.5000000000000004,0.7000000000000001,0.0
"(1, 3, 2, 4, 3, 0)",88.75,86.9,50.2,12.5,0.4,0.0,0.0,0.0,90.5,80.0,62.3,28.799999999999997,11.3,4.1000000000000005,0.1,87.4,66.2,48.3,34.4,29.5,27.1,25.5,24.0,22.7,21.099999999999998,9.8,87.9,61.1,29.099999999999998,5.0,1.0,0.3,0.0
"(3, 4, 0, 0, 4, 2)",88.17,85.39999999999999,42.0,8.9,0.3,0.0,0.0,0.0,89.60000000000001,77.0,56.599999999999994,25.6,10.4,4.6,0.2,86.1,62.0,46.2,34.2,29.9,27.3,26.1,25.0,24.2,23.400000000000002,11.899999999999999,86.6,53.900000000000006,23.3,4.6,1.2,0.3,0.0
